"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
690,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1222,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423275307186,2060423293758156,2060423293942156,2060423294016170,184000
691,"grouped_gemm_kernel_01c2d345d.kd",4,0,1224,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423275384801,2060423293955116,2060423293992236,2060423294006753,37120
692,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1226,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423275420808,2060423294003436,2060423294186316,2060423294244376,182880
693,"grouped_gemm_kernel_01c2d345d.kd",4,0,1228,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423275692726,2060423294199436,2060423294236556,2060423294260036,37120
694,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1230,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423275732540,2060423294247916,2060423294425836,2060423294522425,177920
695,"grouped_gemm_kernel_01c2d345d.kd",4,0,1232,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423275816586,2060423294439116,2060423294476076,2060423294506626,36960
696,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1234,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423275853345,2060423294487436,2060423294668716,2060423294784344,181280
697,"grouped_gemm_kernel_01c2d345d.kd",4,0,1236,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423275939887,2060423294681836,2060423294718956,2060423294793862,37120
698,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1238,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423275998957,2060423294730156,2060423294913356,2060423295040151,183200
699,"grouped_gemm_kernel_01c2d345d.kd",4,0,1240,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423276083755,2060423294926476,2060423294963276,2060423295029572,36800
700,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1242,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423276118460,2060423294974636,2060423295157516,2060423295273928,182880
701,"grouped_gemm_kernel_01c2d345d.kd",4,0,1244,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423276246819,2060423295170636,2060423295208236,2060423295284728,37600
702,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1246,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423276285021,2060423295219756,2060423295405196,2060423295506502,185440
703,"grouped_gemm_kernel_01c2d345d.kd",4,0,1248,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423276366753,2060423295418156,2060423295456076,2060423295514426,37920
704,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1250,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423276402410,2060423295467596,2060423295648075,2060423295747220,180479
705,"grouped_gemm_kernel_01c2d345d.kd",4,0,1252,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423276484663,2060423295661035,2060423295698155,2060423295761457,37120
706,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1254,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423276520871,2060423295709515,2060423295896395,2060423295978292,186880
707,"grouped_gemm_kernel_01c2d345d.kd",4,0,1256,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423276601902,2060423295909515,2060423295946955,2060423295987248,37440
708,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1258,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423276636777,2060423295958475,2060423296138635,2060423296506608,180160
709,"grouped_gemm_kernel_01c2d345d.kd",4,0,1260,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423276716997,2060423296151915,2060423296188395,2060423296521175,36480
710,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1262,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423276751551,2060423296200075,2060423296383275,2060423296397955,183200
