"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
352,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,574,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033617219426,1316033625395604,1316033625404404,1316033625419716,8800
353,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,576,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033617255022,1316033625415764,1316033625604725,1316033625615061,188961
354,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,578,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033617344239,1316033625617845,1316033625626645,1316033625651129,8800
355,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,580,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033617378824,1316033625638005,1316033625826325,1316033625831025,188320
356,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,582,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033617466047,1316033625839765,1316033625848725,1316033625887360,8960
357,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,584,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033617504789,1316033625860085,1316033626054486,1316033626058479,194401
358,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,586,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033617594316,1316033626067286,1316033626075606,1316033626104385,8320
359,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,588,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033617629261,1316033626086806,1316033626280566,1316033626301864,193760
360,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,590,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033617715863,1316033626293366,1316033626301846,1316033626311783,8480
361,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,592,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033617786545,1316033626313206,1316033626501206,1316033626521495,188000
362,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,594,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033617879439,1316033626514326,1316033626523286,1316033626584602,8960
363,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,596,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033617914655,1316033626534646,1316033626726487,1316033626731106,191841
364,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,598,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033618002589,1316033626739447,1316033626748087,1316033626757886,8640
365,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,600,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033618037735,1316033626759287,1316033626950167,1316033626955506,190880
366,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,602,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033618125679,1316033626963447,1316033626972567,1316033626980993,9120
367,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,604,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033618160284,1316033626983927,1316033627168248,1316033627188931,184321
368,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,606,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033618271171,1316033627181528,1316033627189688,1316033627196756,8160
